anpha,beta,x,y
32.0,0.0,76.32432865407833,47.69273378098844
32.0,1.0,75.94922752563826,48.28152461226133
32.0,2.0,75.56390771002296,48.86367935049012
32.0,3.0,75.16848657938097,49.43902066570209
32.0,4.0,74.7630845828192,50.007373303359174
32.0,5.0,74.34782520971301,50.56856413774218
32.0,6.0,73.92283495209017,51.122422224686574
32.0,7.0,73.48824326610014,51.66877885365374
32.0,8.0,73.04418253258042,52.20746759912181
32.0,9.0,72.59078801673218,52.73832437128054
32.0,10.0,72.12819782691707,53.261187466014576
32.0,11.0,71.65655287258812,53.775897614160186
32.0,12.0,71.17599682136735,54.28229803002014
32.0,13.0,70.6866760552832,54.78023445912214
32.0,14.0,70.18873962618119,55.26955522520629
32.0,15.0,69.68233921032123,55.75011127642706
32.0,16.0,69.16762906217562,56.221756230756014
32.0,17.0,68.64476596744159,56.68434642057113
32.0,18.0,68.11390919528287,57.13774093641936
32.0,19.0,67.5752204498148,57.58180166993908
32.0,20.0,67.02886382084763,58.016393355929125
32.0,21.0,66.47500573390323,58.44138361355196
32.0,22.0,65.91381489952022,58.856642986658144
32.0,23.0,65.34546226186315,59.262044983219916
32.0,24.0,64.77012094665116,59.657466113861915
32.0,25.0,64.18796620842238,60.04278592947721
32.0,26.0,63.59917537714949,60.417887057917284
32.0,27.0,63.003927804223466,60.78265523974474
32.0,28.0,62.4024048078213,61.13697936303779
32.0,29.0,61.79478961767478,61.48075149723608
32.0,30.0,61.18126731925693,61.81386692601732
32.0,31.0,60.56202479740317,62.13622417919496
32.0,32.0,59.9372506793844,62.447725063626926
32.0,33.0,59.30713527744928,62.74827469312624
32.0,34.0,58.67187053085331,63.03778151736428
32.0,35.0,58.031649947392246,63.31615734975786
32.0,36.0,57.38666854445778,63.58331739433174
32.0,37.0,56.73712278963332,63.839180271548315
32.0,38.0,56.08321054084805,64.08366804309658
32.0,39.0,55.42513098610757,64.31670623563292
32.0,40.0,54.7630845828192,64.53822386346638
32.0,41.0,54.097272996730766,64.74815345018166
32.0,42.0,53.427899040501266,64.946431049193
32.0,43.0,52.75516661192213,65.13299626322298
32.0,44.0,52.079280631808004,65.3077922627001
32.0,45.0,51.4004469815759,65.47076580306965
32.0,46.0,50.718872440531676,65.62186724101247
32.0,47.0,50.034764622883095,65.7610505495668
32.0,48.0,49.348331914498516,65.88827333214857
32.0,49.0,48.65978340943054,66.00349683546577
32.0,50.0,47.96932884622392,66.10668596132305
32.0,51.0,47.277178544027194,66.19780927731313
32.0,52.0,46.583543338527434,66.27683902639117
32.0,53.0,45.888634517727624,66.34375113533007
32.0,54.0,45.19266375758631,66.39852522205322
32.0,55.0,44.495843057539055,66.4411446018432
32.0,56.0,43.79838467592134,66.47159629242407
32.0,57.0,43.10050106531264,66.4898710179159
32.0,58.0,42.4024048078213,66.49596321166024
32.0,59.0,41.70430855032996,66.4898710179159
32.0,60.0,41.00642493972126,66.47159629242407
32.0,61.0,40.30896655810354,66.4411446018432
32.0,62.0,39.61214585805629,66.39852522205322
32.0,63.0,38.916175097914966,66.34375113533007
32.0,64.0,38.221266277115156,66.27683902639117
32.0,65.0,37.5276310716154,66.19780927731313
32.0,66.0,36.83548076941868,66.10668596132305
32.0,67.0,36.145026206212066,66.00349683546577
32.0,68.0,35.45647770114409,65.88827333214857
32.0,69.0,34.77004499275951,65.7610505495668
32.0,70.0,34.08593717511093,65.62186724101247
32.0,71.0,33.4043626340667,65.47076580306965
32.0,72.0,32.725528983834586,65.3077922627001
32.0,73.0,32.04964300372046,65.13299626322298
32.0,74.0,31.376910575141338,64.946431049193
32.0,75.0,30.70753661891183,64.74815345018166
32.0,76.0,30.041725032823404,64.53822386346638
32.0,77.0,29.379678629535032,64.31670623563292
32.0,78.0,28.72159907479455,64.0836680430966
32.0,79.0,28.067686826009286,63.839180271548315
32.0,80.0,27.418141071184817,63.58331739433174
32.0,81.0,26.773159668250347,63.31615734975786
32.0,82.0,26.13293908478929,63.03778151736428
32.0,83.0,25.497674338193324,62.74827469312625
32.0,84.0,24.8675589362582,62.447725063626926
32.0,85.0,24.242784818239432,62.13622417919496
32.0,86.0,23.62354229638566,61.81386692601732
32.0,87.0,23.010019997967817,61.48075149723608
32.0,88.0,22.402404807821306,61.136979363037796
32.0,89.0,21.800881811419128,60.78265523974474
32.0,90.0,21.205634238493108,60.41788705791729
32.0,91.0,20.616843407220216,60.042785929477205
32.0,92.0,20.034688668991432,59.657466113861915
32.0,93.0,19.459347353779453,59.262044983219916
32.0,94.0,18.89099471612238,58.856642986658144
32.0,95.0,18.329803881739362,58.441383613551956
32.0,96.0,17.775945794794968,58.016393355929125
32.0,97.0,17.229589165827807,57.58180166993908
32.0,98.0,16.690900420359725,57.13774093641936
32.0,99.0,16.16004364820101,56.68434642057113
32.0,100.0,15.637180553466969,56.221756230756014
32.0,101.0,15.122470405321366,55.75011127642707
32.0,102.0,14.616069989461405,55.26955522520629
32.0,103.0,14.1181335603594,54.78023445912215
32.0,104.0,13.628812794275252,54.28229803002013
32.0,105.0,13.148256743054482,53.775897614160186
32.0,106.0,12.676611788725538,53.261187466014576
32.0,107.0,12.214021598910417,52.73832437128054
32.0,108.0,11.760627083062182,52.20746759912183
32.0,109.0,11.316566349542462,51.66877885365374
32.0,110.0,10.881974663552423,51.12242222468658
32.0,111.0,10.456984405929582,50.56856413774217
32.0,112.0,10.041725032823408,50.007373303359174
32.0,113.0,9.636323036261622,49.43902066570209
32.0,114.0,9.240901905619637,48.86367935049012
32.0,115.0,8.85558209000434,48.281524612261336
32.0,116.0,8.480480961564261,47.69273378098844
32.0,117.0,8.11571277973681,47.09748620806242
32.0,118.0,7.761388656443749,46.49596321166024
32.0,119.0,7.417616522245467,45.888348021513735
32.0,120.0,7.084501093464219,45.27482572309587
32.0,121.0,6.762143840286583,44.65558320124212
32.0,122.0,6.450642955854619,44.03080908322334
32.0,123.0,6.150093326355304,43.400693681288224
32.0,124.0,5.860586502117272,42.76542893469227
32.0,125.0,5.582210669723686,42.125208351231194
32.0,126.0,5.315050625149809,41.48022694829673
32.0,127.0,5.05918774793323,40.83068119347226
32.0,128.0,4.814699976384965,40.176768944687
32.0,129.0,4.581661783848624,39.51868938994651
32.0,130.0,4.36014415601516,38.856642986658144
32.0,131.0,4.150214569299877,38.19083140056971
32.0,132.0,3.9519369702885427,37.521457444340214
32.0,133.0,3.765371756258574,36.84872501576109
32.0,134.0,3.5905757567814405,36.17283903564696
32.0,135.0,3.4276022164118913,35.49400538541485
32.0,136.0,3.276500778469071,34.81243084437062
32.0,137.0,3.1373174699147413,34.12832302672204
32.0,138.0,3.0100946873329804,33.44189031833746
32.0,139.0,2.8948711840157912,32.753341813269486
32.0,140.0,2.791682058158486,32.06288725006286
32.0,141.0,2.7005587421684183,31.37073694786615
32.0,142.0,2.621528993090365,30.677101742366396
32.0,143.0,2.5546168841514785,29.982192921566575
32.0,144.0,2.499842797428329,29.28622216142527
32.0,145.0,2.457223417638346,28.589401461378
32.0,146.0,2.4267717270574707,27.891943079760292
32.0,147.0,2.4084970015656495,27.194059469151583
32.0,148.0,2.4024048078212985,26.49596321166025
32.0,149.0,2.4084970015656495,25.7978669541689
32.0,150.0,2.4267717270574707,25.09998334356021
32.0,151.0,2.457223417638346,24.402524961942504
32.0,152.0,2.499842797428329,23.705704261895235
32.0,153.0,2.5546168841514785,23.009733501753928
32.0,154.0,2.621528993090365,22.314824680954107
32.0,155.0,2.700558742168411,21.621189475454354
32.0,156.0,2.791682058158486,20.929039173257625
32.0,157.0,2.894871184015784,20.238584610051017
32.0,158.0,3.0100946873329804,19.55003610498303
32.0,159.0,3.1373174699147413,18.863603396598457
32.0,160.0,3.276500778469078,18.179495578949865
32.0,161.0,3.4276022164118913,17.49792103790565
32.0,162.0,3.5905757567814405,16.819087387673548
32.0,163.0,3.765371756258567,16.143201407559417
32.0,164.0,3.9519369702885427,15.470468978980286
32.0,165.0,4.150214569299884,14.801095022750776
32.0,166.0,4.360144156015153,14.135283436662355
32.0,167.0,4.581661783848631,13.473237033373977
32.0,168.0,4.814699976384958,12.8151574786335
32.0,169.0,5.05918774793323,12.161245229848229
32.0,170.0,5.3150506251498015,11.511699475023766
32.0,171.0,5.582210669723686,10.866718072089304
32.0,172.0,5.860586502117265,10.226497488628237
32.0,173.0,6.150093326355297,9.591232742032275
32.0,174.0,6.450642955854619,8.961117340097147
32.0,175.0,6.762143840286583,8.33634322207838
32.0,176.0,7.084501093464226,7.717100700224613
32.0,177.0,7.417616522245467,7.103578401806768
32.0,178.0,7.761388656443756,6.495963211660243
32.0,179.0,8.115712779736803,5.894440215258079
32.0,180.0,8.480480961564254,5.299192642332056
33.0,0.0,75.48035111508817,49.01751315135243
33.0,1.0,75.09503129947286,49.59966788958123
33.0,2.0,74.69961016883087,50.1750092047932
33.0,3.0,74.2942081722691,50.743361842450284
33.0,4.0,73.87894879916291,51.30455267683328
33.0,5.0,73.45395854154008,51.858410763777684
33.0,6.0,73.01936685555003,52.404767392744844
33.0,7.0,72.57530612203033,52.94345613821292
33.0,8.0,72.12191160618208,53.474312910371644
33.0,9.0,71.65932141636696,53.997176005105686
33.0,10.0,71.18767646203801,54.5118861532513
33.0,11.0,70.70712041081725,55.01828656911124
33.0,12.0,70.2177996447331,55.51622299821325
33.0,13.0,69.7198632156311,56.0055437642974
33.0,14.0,69.21346279977115,56.48609981551817
33.0,15.0,68.69875265162554,56.957744769847125
33.0,16.0,68.17588955689149,57.420334959662235
33.0,17.0,67.64503278473278,57.87372947551047
33.0,18.0,67.10634403926471,58.31779020903019
33.0,19.0,66.55998741029754,58.752381895020235
33.0,20.0,66.00612932335314,59.177372152643066
33.0,21.0,65.44493848897014,59.592631525749255
33.0,22.0,64.87658585131305,59.99803352231102
33.0,23.0,64.30124453610108,60.393454652953025
33.0,24.0,63.719089797872286,60.778774468568315
33.0,25.0,63.1302989665994,61.153875597008394
33.0,26.0,62.53505139367337,61.51864377883585
33.0,27.0,61.9335283972712,61.87296790212889
33.0,28.0,61.325913207124685,62.21674003632718
33.0,29.0,60.71239090870684,62.54985546510842
33.0,30.0,60.09314838685307,62.872212718286065
33.0,31.0,59.4683742688343,63.18371360271803
33.0,32.0,58.83825886689918,63.484263232217344
33.0,33.0,58.20299412030322,63.77377005645539
33.0,34.0,57.56277353684215,64.05214588884897
33.0,35.0,56.91779213390768,64.31930593342285
33.0,36.0,56.26824637908322,64.57516881063943
33.0,37.0,55.614334130297955,64.81965658218769
33.0,38.0,54.95625457555747,65.05269477472402
33.0,39.0,54.2942081722691,65.2742124025575
33.0,40.0,53.62839658618067,65.48414198927277
33.0,41.0,52.95902262995117,65.6824195882841
33.0,42.0,52.28629020137203,65.86898480231409
33.0,43.0,51.61040422125791,66.04378080179121
33.0,44.0,50.9315705710258,66.20675434216076
33.0,45.0,50.24999602998158,66.35785578010358
33.0,46.0,49.565888212333,66.49703908865791
33.0,47.0,48.87945550394842,66.62426187123967
33.0,48.0,48.19090699888044,66.73948537455686
33.0,49.0,47.50045243567382,66.84267450041416
33.0,50.0,46.8083021334771,66.93379781640424
33.0,51.0,46.11466692797734,67.01282756548228
33.0,52.0,45.41975810717753,67.07973967442118
33.0,53.0,44.723787347036215,67.13451376114432
33.0,54.0,44.02696664698896,67.1771331409343
33.0,55.0,43.329508265371246,67.20758483151518
33.0,56.0,42.63162465476255,67.225859557007
33.0,57.0,41.9335283972712,67.23195175075135
33.0,58.0,41.23543213977987,67.225859557007
33.0,59.0,40.53754852917117,67.20758483151518
33.0,60.0,39.84009014755345,67.1771331409343
33.0,61.0,39.14326944750619,67.13451376114432
33.0,62.0,38.44729868736487,67.07973967442118
33.0,63.0,37.75238986656506,67.01282756548228
33.0,64.0,37.05875466106531,66.93379781640424
33.0,65.0,36.366604358868585,66.84267450041416
33.0,66.0,35.67614979566197,66.73948537455686
33.0,67.0,34.98760129059399,66.62426187123967
33.0,68.0,34.301168582209414,66.49703908865791
33.0,69.0,33.61706076456083,66.35785578010358
33.0,70.0,32.935486223516605,66.20675434216076
33.0,71.0,32.25665257328449,66.04378080179121
33.0,72.0,31.58076659317037,65.86898480231409
33.0,73.0,30.908034164591243,65.6824195882841
33.0,74.0,30.238660208361736,65.48414198927277
33.0,75.0,29.57284862227331,65.2742124025575
33.0,76.0,28.910802218984937,65.05269477472403
33.0,77.0,28.252722664244455,64.81965658218769
33.0,78.0,27.59881041545919,64.57516881063943
33.0,79.0,26.94926466063472,64.31930593342285
33.0,80.0,26.304283257700252,64.05214588884897
33.0,81.0,25.664062674239194,63.77377005645539
33.0,82.0,25.02879792764323,63.48426323221736
33.0,83.0,24.398682525708104,63.18371360271803
33.0,84.0,23.773908407689337,62.872212718286065
33.0,85.0,23.154665885835566,62.54985546510842
33.0,86.0,22.54114358741772,62.21674003632718
33.0,87.0,21.93352839727121,61.872967902128906
33.0,88.0,21.332005400869033,61.51864377883585
33.0,89.0,20.736757827943013,61.153875597008394
33.0,90.0,20.14796699667012,60.778774468568315
33.0,91.0,19.565812258441337,60.393454652953025
33.0,92.0,18.990470943229358,59.99803352231102
33.0,93.0,18.422118305572283,59.592631525749255
33.0,94.0,17.860927471189267,59.17737215264306
33.0,95.0,17.307069384244873,58.752381895020235
33.0,96.0,16.760712755277712,58.31779020903019
33.0,97.0,16.22202400980963,57.87372947551047
33.0,98.0,15.691167237650916,57.42033495966224
33.0,99.0,15.168304142916874,56.957744769847125
33.0,100.0,14.65359399477127,56.48609981551817
33.0,101.0,14.14719357891131,56.0055437642974
33.0,102.0,13.649257149809305,55.51622299821325
33.0,103.0,13.159936383725157,55.01828656911124
33.0,104.0,12.679380332504387,54.5118861532513
33.0,105.0,12.207735378175443,53.997176005105686
33.0,106.0,11.745145188360322,53.474312910371644
33.0,107.0,11.291750672512087,52.94345613821294
33.0,108.0,10.847689938992367,52.404767392744844
33.0,109.0,10.413098253002328,51.858410763777684
33.0,110.0,9.988107995379487,51.30455267683328
33.0,111.0,9.572848622273312,50.743361842450284
33.0,112.0,9.167446625711527,50.17500920479319
33.0,113.0,8.772025495069542,49.59966788958123
33.0,114.0,8.386705679454245,49.017513151352446
33.0,115.0,8.011604551014166,48.428722320079544
33.0,116.0,7.646836369186715,47.83347474715353
33.0,117.0,7.292512245893654,47.23195175075135
33.0,118.0,6.948740111695372,46.62433656060484
33.0,119.0,6.615624682914124,46.01081426218698
33.0,120.0,6.293267429736488,45.39157174033323
33.0,121.0,5.981766545304524,44.76679762231444
33.0,122.0,5.681216915805209,44.13668222037933
33.0,123.0,5.391710091567177,43.50141747378337
33.0,124.0,5.113334259173591,42.861196890322304
33.0,125.0,4.8461742145997135,42.21621548738784
33.0,126.0,4.590311337383135,41.56666973256336
33.0,127.0,4.34582356583487,40.91275748377811
33.0,128.0,4.112785373298529,40.25467792903761
33.0,129.0,3.891267745465065,39.592631525749255
33.0,130.0,3.6813381587497815,38.92681993966082
33.0,131.0,3.4830605597384476,38.257445983431325
33.0,132.0,3.296495345708479,37.58471355485219
33.0,133.0,3.1216993462313454,36.90882757473806
33.0,134.0,2.9587258058617962,36.22999392450596
33.0,135.0,2.807624367918976,35.54841938346173
33.0,136.0,2.668441059364646,34.86431156581315
33.0,137.0,2.5412182767828853,34.17787885742857
33.0,138.0,2.425994773465696,33.48933035236059
33.0,139.0,2.3228056476083907,32.79887578915397
33.0,140.0,2.231682331618323,32.10672548695725
33.0,141.0,2.15265258254027,31.413090281457503
33.0,142.0,2.0857404736013834,30.718181460657682
33.0,143.0,2.0309663868782337,30.022210700516375
33.0,144.0,1.988347007088251,29.325390000469106
33.0,145.0,1.9578953165073756,28.6279316188514
33.0,146.0,1.9396205910155544,27.93004800824269
33.0,147.0,1.9335283972712034,27.231951750751357
33.0,148.0,1.9396205910155544,26.533855493260006
33.0,149.0,1.9578953165073756,25.835971882651318
33.0,150.0,1.988347007088251,25.13851350103361
33.0,151.0,2.0309663868782337,24.441692800986342
33.0,152.0,2.0857404736013834,23.745722040845035
33.0,153.0,2.15265258254027,23.050813220045214
33.0,154.0,2.231682331618316,22.35717801454546
33.0,155.0,2.3228056476083907,21.66502771234873
33.0,156.0,2.425994773465689,20.974573149142124
33.0,157.0,2.5412182767828853,20.286024644074132
33.0,158.0,2.668441059364646,19.599591935689563
33.0,159.0,2.807624367918983,18.915484118040972
33.0,160.0,2.9587258058617962,18.233909576996755
33.0,161.0,3.1216993462313454,17.55507592676465
33.0,162.0,3.296495345708472,16.87918994665052
33.0,163.0,3.4830605597384476,16.206457518071392
33.0,164.0,3.6813381587497886,15.537083561841882
33.0,165.0,3.8912677454650577,14.871271975753462
33.0,166.0,4.112785373298536,14.209225572465083
33.0,167.0,4.345823565834863,13.551146017724607
33.0,168.0,4.590311337383135,12.897233768939335
33.0,169.0,4.846174214599706,12.247688014114873
33.0,170.0,5.113334259173591,11.60270661118041
33.0,171.0,5.39171009156717,10.962486027719343
33.0,172.0,5.6812169158052015,10.327221281123382
33.0,173.0,5.981766545304524,9.697105879188253
33.0,174.0,6.293267429736488,9.072331761169487
33.0,175.0,6.615624682914131,8.45308923931572
33.0,176.0,6.948740111695372,7.839566940897875
33.0,177.0,7.292512245893661,7.2319517507513496
33.0,178.0,7.646836369186708,6.630428754349186
33.0,179.0,8.011604551014159,6.035181181423162
33.0,180.0,8.386705679454238,5.446390350150271
34.0,0.0,74.61338152995374,50.32736131236722
34.0,1.0,74.21796039931175,50.90270262757919
34.0,2.0,73.81255840274997,51.471055265236274
34.0,3.0,73.39729902964379,52.03224609961928
34.0,4.0,72.97230877202095,52.586104186563674
34.0,5.0,72.53771708603091,53.13246081553084
34.0,6.0,72.0936563525112,53.67114956099891
34.0,7.0,71.64026183666296,54.20200633315764
34.0,8.0,71.17767164684784,54.724869427891676
34.0,9.0,70.70602669251889,55.239579576037286
34.0,10.0,70.22547064129813,55.74597999189724
34.0,11.0,69.73614987521398,56.24391642099924
34.0,12.0,69.23821344611197,56.73323718708339
34.0,13.0,68.73181303025203,57.21379323830416
34.0,14.0,68.21710288210642,57.685438192633114
34.0,15.0,67.69423978737237,58.14802838244823
34.0,16.0,67.16338301521365,58.60142289829646
34.0,17.0,66.62469426974559,59.04548363181618
34.0,18.0,66.07833764077841,59.480075317806225
34.0,19.0,65.52447955383401,59.90506557542906
34.0,20.0,64.96328871945101,60.320324948535244
34.0,21.0,64.39493608179393,60.725726945097016
34.0,22.0,63.81959476658195,61.121148075739015
34.0,23.0,63.23744002835316,61.50646789135431
34.0,24.0,62.648649197080275,61.881569019794384
34.0,25.0,62.05340162415425,62.24633720162184
34.0,26.0,61.45187862775208,62.60066132491489
34.0,27.0,60.84426343760556,62.94443345911318
34.0,28.0,60.230741139187714,63.27754888789442
34.0,29.0,59.61149861733395,63.59990614107206
34.0,30.0,58.98672449931518,63.911407025504026
34.0,31.0,58.35660909738006,64.21195665500335
34.0,32.0,57.72134435078409,64.50146347924138
34.0,33.0,57.08112376732303,64.77983931163496
34.0,34.0,56.43614236438856,65.04699935620884
34.0,35.0,55.7865966095641,65.30286223342542
34.0,36.0,55.13268436077883,65.54735000497368
34.0,37.0,54.47460480603835,65.78038819751
34.0,38.0,53.81255840274998,66.00190582534348
34.0,39.0,53.14674681666155,66.21183541205876
34.0,40.0,52.47737286043205,66.41011301107011
34.0,41.0,51.80464043185291,66.59667822510008
34.0,42.0,51.128754451738786,66.7714742245772
34.0,43.0,50.44992080150668,66.93444776494675
34.0,44.0,49.76834626046246,67.08554920288957
34.0,45.0,49.08423844281388,67.2247325114439
34.0,46.0,48.3978057344293,67.35195529402566
34.0,47.0,47.70925722936132,67.46717879734285
34.0,48.0,47.0188026661547,67.57036792320017
34.0,49.0,46.326652363957976,67.66149123919023
34.0,50.0,45.633017158458216,67.74052098826829
34.0,51.0,44.938108337658406,67.80743309720717
34.0,52.0,44.24213757751709,67.86220718393031
34.0,53.0,43.54531687746984,67.90482656372029
34.0,54.0,42.84785849585212,67.93527825430118
34.0,55.0,42.149974885243424,67.95355297979299
34.0,56.0,41.45187862775208,67.95964517353735
34.0,57.0,40.753782370260744,67.95355297979299
34.0,58.0,40.055898759652045,67.93527825430118
34.0,59.0,39.358440378034324,67.90482656372029
34.0,60.0,38.66161967798707,67.86220718393031
34.0,61.0,37.96564891784575,67.80743309720717
34.0,62.0,37.27074009704594,67.74052098826829
34.0,63.0,36.577104891546185,67.66149123919024
34.0,64.0,35.88495458934946,67.57036792320017
34.0,65.0,35.19450002614285,67.46717879734285
34.0,66.0,34.50595152107487,67.35195529402566
34.0,67.0,33.81951881269029,67.2247325114439
34.0,68.0,33.13541099504171,67.08554920288958
34.0,69.0,32.45383645399748,66.93444776494675
34.0,70.0,31.775002803765368,66.7714742245772
34.0,71.0,31.099116823651247,66.59667822510008
34.0,72.0,30.42638439507212,66.41011301107011
34.0,73.0,29.757010438842613,66.21183541205878
34.0,74.0,29.091198852754186,66.0019058253435
34.0,75.0,28.429152449465814,65.78038819751002
34.0,76.0,27.771072894725332,65.54735000497368
34.0,77.0,27.117160645940068,65.30286223342542
34.0,78.0,26.4676148911156,65.04699935620884
34.0,79.0,25.82263348818113,64.77983931163496
34.0,80.0,25.18241290472007,64.50146347924138
34.0,81.0,24.547148158124106,64.21195665500335
34.0,82.0,23.91703275618898,63.911407025504026
34.0,83.0,23.292258638170214,63.59990614107206
34.0,84.0,22.673016116316443,63.27754888789442
34.0,85.0,22.0594938178986,62.94443345911318
34.0,86.0,21.451878627752087,62.600661324914896
34.0,87.0,20.85035563134991,62.24633720162184
34.0,88.0,20.25510805842389,61.88156901979439
34.0,89.0,19.666317227150998,61.506467891354305
34.0,90.0,19.084162488922214,61.121148075739015
34.0,91.0,18.508821173710235,60.725726945097016
34.0,92.0,17.94046853605316,60.320324948535244
34.0,93.0,17.379277701670144,59.905065575429056
34.0,94.0,16.82541961472575,59.480075317806225
34.0,95.0,16.27906298575859,59.04548363181618
34.0,96.0,15.740374240290507,58.60142289829646
34.0,97.0,15.209517468131793,58.14802838244823
34.0,98.0,14.68665437339775,57.685438192633114
34.0,99.0,14.171944225252147,57.21379323830417
34.0,100.0,13.665543809392187,56.73323718708339
34.0,101.0,13.167607380290182,56.24391642099925
34.0,102.0,12.678286614206034,55.74597999189723
34.0,103.0,12.197730562985264,55.239579576037286
34.0,104.0,11.72608560865632,54.724869427891676
34.0,105.0,11.263495418841199,54.20200633315764
34.0,106.0,10.810100902992964,53.67114956099893
34.0,107.0,10.366040169473244,53.13246081553084
34.0,108.0,9.931448483483205,52.58610418656368
34.0,109.0,9.506458225860364,52.03224609961927
34.0,110.0,9.09119885275419,51.471055265236274
34.0,111.0,8.685796856192404,50.90270262757919
34.0,112.0,8.290375725550419,50.32736131236722
34.0,113.0,7.905055909935122,49.745206574138436
34.0,114.0,7.529954781495043,49.15641574286554
34.0,115.0,7.165186599667592,48.56116816993952
34.0,116.0,6.810862476374531,47.95964517353734
34.0,117.0,6.467090342176249,47.352029983390835
34.0,118.0,6.133974913395001,46.73850768497297
34.0,119.0,5.811617660217365,46.11926516311922
34.0,120.0,5.500116775785401,45.49449104510044
34.0,121.0,5.1995671462860855,44.864375643165324
34.0,122.0,4.910060322048054,44.22911089656937
34.0,123.0,4.631684489654468,43.588890313108294
34.0,124.0,4.3645244450805905,42.94390891017383
34.0,125.0,4.1086615678640115,42.29436315534936
34.0,126.0,3.8641737963157468,41.6404509065641
34.0,127.0,3.6311356037794056,40.98237135182361
34.0,128.0,3.4096179759459417,40.320324948535244
34.0,129.0,3.1996883892306585,39.65451336244681
34.0,130.0,3.0014107902193246,38.985139406217314
34.0,131.0,2.814845576189356,38.31240697763819
34.0,132.0,2.6400495767122223,37.63652099752406
34.0,133.0,2.477076036342673,36.95768734729195
34.0,134.0,2.3259745983998528,36.27611280624772
34.0,135.0,2.186791289845523,35.59200498859914
34.0,136.0,2.059568507263762,34.90557228021456
34.0,137.0,1.944345003946573,34.217023775146586
34.0,138.0,1.8411558780892676,33.52656921193996
34.0,139.0,1.7500325620992,32.83441890974325
34.0,140.0,1.671002813021147,32.140783704243496
34.0,141.0,1.6040907040822603,31.445874883443675
34.0,142.0,1.5493166173591106,30.749904123302368
34.0,143.0,1.5066972375691279,30.0530834232551
34.0,144.0,1.4762455469882525,29.355625041637392
34.0,145.0,1.4579708214964313,28.657741431028683
34.0,146.0,1.4518786277520803,27.95964517353735
34.0,147.0,1.4579708214964313,27.261548916046
34.0,148.0,1.4762455469882525,26.56366530543731
34.0,149.0,1.5066972375691279,25.866206923819604
34.0,150.0,1.5493166173591106,25.169386223772335
34.0,151.0,1.6040907040822603,24.473415463631028
34.0,152.0,1.671002813021147,23.778506642831207
34.0,153.0,1.750032562099193,23.084871437331454
34.0,154.0,1.8411558780892676,22.392721135134725
34.0,155.0,1.944345003946566,21.702266571928117
34.0,156.0,2.059568507263762,21.01371806686013
34.0,157.0,2.186791289845523,20.327285358475557
34.0,158.0,2.32597459839986,19.643177540826965
34.0,159.0,2.477076036342673,18.961602999782748
34.0,160.0,2.6400495767122223,18.282769349550648
34.0,161.0,2.8148455761893487,17.606883369436517
34.0,162.0,3.0014107902193246,16.934150940857386
34.0,163.0,3.1996883892306656,16.264776984627876
34.0,164.0,3.4096179759459346,15.598965398539455
34.0,165.0,3.6311356037794127,14.936918995251077
34.0,166.0,3.8641737963157397,14.2788394405106
34.0,167.0,4.1086615678640115,13.624927191725329
34.0,168.0,4.364524445080583,12.975381436900866
34.0,169.0,4.631684489654468,12.330400033966404
34.0,170.0,4.9100603220480465,11.690179450505337
34.0,171.0,5.199567146286078,11.054914703909375
34.0,172.0,5.500116775785401,10.424799301974247
34.0,173.0,5.811617660217365,9.80002518395548
34.0,174.0,6.133974913395008,9.180782662101713
34.0,175.0,6.467090342176249,8.567260363683868
34.0,176.0,6.810862476374538,7.959645173537343
34.0,177.0,7.165186599667585,7.358122177135179
34.0,178.0,7.529954781495036,6.762874604209156
34.0,179.0,7.905055909935115,6.174083772936264
34.0,180.0,8.290375725550405,5.59192903470748
35.0,0.0,73.72368398600926,51.621879271594146
35.0,1.0,73.31828198944748,52.19023190925123
35.0,2.0,72.9030226163413,52.75142274363424
35.0,3.0,72.47803235871847,53.30528083057864
35.0,4.0,72.04344067272842,53.8516374595458
35.0,5.0,71.5993799392087,54.39032620501388
35.0,6.0,71.14598542336047,54.92118297717259
35.0,7.0,70.68339523354535,55.444046071906634
35.0,8.0,70.2117502792164,55.958756220052244
35.0,9.0,69.73119422799563,56.465156635912194
35.0,10.0,69.2418734619115,56.963093065014206
35.0,11.0,68.74393703280947,57.45241383109835
35.0,12.0,68.23753661694953,57.93296988231912
35.0,13.0,67.72282646880392,58.40461483664807
35.0,14.0,67.19996337406988,58.86720502646318
35.0,15.0,66.66910660191115,59.32059954231143
35.0,16.0,66.13041785644309,59.76466027583114
35.0,17.0,65.58406122747591,60.19925196182118
35.0,18.0,65.03020314053153,60.624242219444014
35.0,19.0,64.46901230614851,61.0395015925502
35.0,20.0,63.90065966849143,61.44490358911197
35.0,21.0,63.32531835327946,61.84032471975397
35.0,22.0,62.74316361505067,62.22564453536927
35.0,23.0,62.15437278377778,62.60074566380934
35.0,24.0,61.559125210851754,62.9655138456368
35.0,25.0,60.957602214449594,63.319837968929846
35.0,26.0,60.349987024303076,63.663610103128136
35.0,27.0,59.73646472588522,63.99672553190938
35.0,28.0,59.117222204031464,64.31908278508702
35.0,29.0,58.492448086012686,64.63058366951898
35.0,30.0,57.862332684077565,64.9311332990183
35.0,31.0,57.22706793748159,65.22064012325635
35.0,32.0,56.586847354020534,65.49901595564992
35.0,33.0,55.941865951086065,65.7661760002238
35.0,34.0,55.2923201962616,66.02203887744037
35.0,35.0,54.63840794747634,66.26652664898864
35.0,36.0,53.980328392735856,66.49956484152497
